0,1,2,3,4,5,6,7,8,9,10,11,12
0.39583333333333337,0.0,0.6666666666666667,0.339622641509434,0.3401826484018265,0.0,0.0,0.5190839694656487,0.0,0.03225806451612903,0.0,0.0,0.0
0.41666666666666663,1.0,0.3333333333333333,0.339622641509434,0.31963470319634696,0.0,0.0,0.763358778625954,0.0,0.0967741935483871,0.0,0.0,0.0
0.7291666666666666,1.0,0.0,0.15094339622641517,0.1940639269406393,0.0,1.0,0.5572519083969466,1.0,0.2903225806451613,0.5,0.0,0.0
0.6041666666666666,0.0,0.0,0.5283018867924528,0.3584474885844749,1.0,1.0,0.6946564885496184,0.0,0.16129032258064516,0.0,0.0,0.0
0.6041666666666666,1.0,0.3333333333333333,0.24528301886792458,0.3607305936073059,0.0,1.0,0.6793893129770993,0.0,0.2903225806451613,0.5,0.0,0.0
0.6041666666666666,1.0,0.6666666666666667,0.3584905660377359,0.2237442922374429,0.0,1.0,0.7786259541984731,0.0,0.5161290322580645,0.0,0.6666666666666666,1.0
0.6458333333333334,1.0,1.0,0.339622641509434,0.182648401826484,0.0,1.0,0.46564885496183195,1.0,0.3870967741935484,0.5,0.6666666666666666,1.0
0.4374999999999999,0.0,0.6666666666666667,0.24528301886792458,0.2123287671232877,0.0,0.0,0.6641221374045801,0.0,0.25806451612903225,0.5,0.0,0.0
0.6041666666666666,0.0,0.6666666666666667,0.24528301886792458,0.4885844748858447,0.0,0.0,0.7709923664122137,0.0,0.0,0.0,0.0,0.0
0.7708333333333334,0.0,0.0,0.5283018867924528,0.22831050228310495,0.0,0.0,0.3282442748091603,0.0,0.41935483870967744,1.0,0.0,0.0
0.29166666666666663,1.0,1.0,0.5283018867924528,0.2762557077625571,0.0,0.0,0.763358778625954,0.0,0.24193548387096775,0.0,0.0,0.0
0.22916666666666663,1.0,1.0,0.15094339622641517,0.09360730593607308,0.0,1.0,0.3282442748091603,1.0,0.3225806451612903,0.5,0.0,1.0
0.8333333333333334,0.0,0.0,0.4339622641509434,0.2579908675799087,0.0,0.0,0.6106870229007634,0.0,0.2903225806451613,0.0,0.6666666666666666,0.0
0.6458333333333334,1.0,1.0,0.21698113207547165,0.23744292237442927,1.0,0.0,0.6793893129770993,1.0,0.2258064516129032,0.0,0.6666666666666666,1.0
0.7291666666666666,1.0,0.6666666666666667,0.4339622641509434,0.4771689497716895,0.0,0.0,0.6641221374045801,0.0,0.0,0.0,0.0,0.0
0.6249999999999999,1.0,1.0,0.3867924528301888,0.24657534246575336,0.0,0.0,0.6870229007633587,0.0,0.08064516129032258,0.5,0.0,1.0
0.3125,1.0,0.6666666666666667,0.339622641509434,0.24429223744292233,0.0,0.0,0.8244274809160305,1.0,0.06451612903225806,0.0,0.0,0.0
0.27083333333333337,1.0,1.0,0.4339622641509434,0.22831050228310495,0.0,0.0,0.816793893129771,0.0,0.0,0.0,0.0,0.0
0.29166666666666663,1.0,1.0,0.24528301886792458,0.11643835616438353,0.0,1.0,0.3740458015267175,1.0,0.4032258064516129,0.5,0.0,1.0
0.5833333333333334,1.0,1.0,0.5283018867924528,0.3424657534246575,0.0,1.0,0.3129770992366412,1.0,0.0967741935483871,0.5,0.3333333333333333,0.75
0.5416666666666666,1.0,1.0,0.3584905660377359,0.5182648401826484,0.0,0.0,0.46564885496183195,1.0,0.1935483870967742,0.5,0.3333333333333333,1.0
0.6666666666666666,1.0,0.6666666666666667,0.5283018867924528,0.2671232876712329,1.0,0.0,0.5038167938931296,1.0,0.16129032258064516,0.5,0.0,0.0
0.7499999999999999,0.0,1.0,0.5283018867924528,0.22602739726027393,0.0,1.0,0.3282442748091603,0.0,0.16129032258064516,0.5,1.0,1.0
0.22916666666666663,1.0,0.0,0.4339622641509434,0.16666666666666669,0.0,0.0,0.816793893129771,1.0,0.2258064516129032,0.0,0.0,1.0
0.8749999999999999,0.0,0.3333333333333333,0.6226415094339622,0.4018264840182649,0.0,0.0,0.6946564885496184,0.0,0.06451612903225806,0.0,0.6666666666666666,0.0
0.6249999999999999,1.0,0.6666666666666667,0.5283018867924528,0.1963470319634703,1.0,0.0,0.6564885496183205,0.0,0.25806451612903225,0.0,0.0,0.0
0.6666666666666666,0.0,1.0,0.339622641509434,0.46575342465753417,0.0,1.0,0.7480916030534351,0.0,0.0,0.0,0.0,0.0
0.6041666666666666,1.0,0.6666666666666667,0.16981132075471705,0.23744292237442927,0.0,1.0,0.7175572519083969,0.0,0.4032258064516129,0.5,0.3333333333333333,1.0
0.45833333333333337,1.0,0.6666666666666667,0.15094339622641517,0.11187214611872148,0.0,0.0,0.3969465648854962,0.0,0.0967741935483871,0.0,0.0,0.0
0.4374999999999999,1.0,1.0,0.5283018867924528,0.2671232876712329,0.0,1.0,0.43511450381679384,0.0,0.41935483870967744,0.5,0.0,1.0
0.7499999999999999,0.0,0.6666666666666667,0.4339622641509434,0.6643835616438356,1.0,1.0,0.6564885496183205,0.0,0.12903225806451613,0.0,0.3333333333333333,0.0
0.4999999999999999,1.0,0.6666666666666667,0.339622641509434,0.16210045662100453,1.0,1.0,0.6183206106870228,0.0,0.1935483870967742,1.0,0.0,0.0
0.25,0.0,0.3333333333333333,0.10377358490566047,0.1643835616438356,0.0,0.0,0.7404580152671755,0.0,0.0,0.0,0.3333333333333333,0.0
0.7499999999999999,1.0,1.0,0.24528301886792458,0.11643835616438353,0.0,0.0,0.5267175572519084,0.0,0.06451612903225806,0.0,0.0,1.0
0.3125,1.0,1.0,0.16981132075471705,0.37442922374429216,0.0,1.0,0.6259541984732825,0.0,0.0,0.0,0.3333333333333333,0.0
0.3125,1.0,0.3333333333333333,0.339622641509434,0.2123287671232877,0.0,1.0,0.8931297709923663,0.0,0.0,0.0,0.0,0.0
0.6458333333333334,1.0,1.0,0.339622641509434,0.28995433789954334,0.0,0.0,0.5572519083969466,1.0,0.2258064516129032,0.0,0.3333333333333333,1.0
0.5208333333333334,1.0,1.0,0.28301886792452835,0.31963470319634696,0.0,1.0,0.2900763358778625,1.0,0.3548387096774194,0.5,0.3333333333333333,1.0
0.4374999999999999,1.0,0.6666666666666667,0.4339622641509434,0.24429223744292233,0.0,0.0,0.7022900763358778,0.0,0.0967741935483871,0.5,0.3333333333333333,1.0
0.25,1.0,1.0,0.15094339622641517,0.1050228310502283,0.0,1.0,0.6641221374045801,0.0,0.0,0.0,0.0,1.0
0.5208333333333334,1.0,0.6666666666666667,0.2924528301886792,0.33561643835616434,0.0,1.0,0.6183206106870228,0.0,0.08064516129032258,1.0,0.3333333333333333,0.0
0.45833333333333337,1.0,0.0,0.2924528301886792,0.19863013698630133,0.0,1.0,0.4122137404580152,1.0,0.2258064516129032,0.0,0.3333333333333333,0.0
0.45833333333333337,0.0,1.0,0.339622641509434,0.40867579908675794,0.0,0.0,0.5419847328244275,1.0,0.1935483870967742,0.5,0.0,1.0
0.35416666666666663,0.0,0.6666666666666667,0.4528301886792453,0.11643835616438353,0.0,1.0,0.6793893129770993,1.0,0.2258064516129032,1.0,0.0,0.0
0.6041666666666666,1.0,1.0,0.3207547169811321,0.2054794520547945,0.0,1.0,0.4580152671755725,1.0,0.3548387096774194,0.5,1.0,1.0
0.5208333333333334,0.0,0.6666666666666667,0.3867924528301888,0.4063926940639269,1.0,0.0,0.7557251908396946,0.0,0.0,0.0,0.0,0.0
0.5208333333333334,1.0,1.0,0.24528301886792458,0.1415525114155251,0.0,0.0,0.32061068702290074,0.0,0.2258064516129032,0.5,0.3333333333333333,1.0
0.6458333333333334,1.0,1.0,0.48113207547169823,0.35616438356164376,0.0,1.0,0.5419847328244275,1.0,0.4516129032258064,0.5,0.6666666666666666,1.0
0.6458333333333334,1.0,0.6666666666666667,0.4339622641509434,0.13470319634703193,0.0,1.0,0.6412213740458014,0.0,0.4838709677419355,0.5,0.0,0.0
0.5208333333333334,1.0,0.6666666666666667,0.5283018867924528,0.2420091324200913,0.0,1.0,0.7175572519083969,0.0,0.25806451612903225,0.0,0.0,1.0
0.6249999999999999,1.0,1.0,0.7169811320754716,0.4566210045662101,0.0,1.0,0.5267175572519084,1.0,0.5483870967741935,1.0,0.0,1.0
0.35416666666666663,1.0,0.6666666666666667,0.5283018867924528,0.2397260273972603,0.0,0.0,0.5801526717557252,0.0,0.5806451612903226,0.5,0.0,0.0
0.7499999999999999,0.0,0.6666666666666667,0.5754716981132076,0.32648401826484014,0.0,0.0,0.5877862595419846,0.0,0.12903225806451613,0.0,0.0,0.0
0.7916666666666666,1.0,1.0,0.2924528301886792,0.29223744292237447,1.0,0.0,0.7022900763358778,0.0,0.03225806451612903,0.5,0.6666666666666666,1.0
0.6874999999999999,1.0,1.0,0.24528301886792458,0.3219178082191781,0.0,0.0,0.2137404580152671,1.0,0.2903225806451613,0.5,0.6666666666666666,1.0
0.7499999999999999,1.0,1.0,0.15094339622641517,0.2785388127853881,0.0,1.0,0.6641221374045801,0.0,0.0967741935483871,0.0,0.6666666666666666,0.75
0.3125,1.0,1.0,0.15094339622641517,0.16210045662100453,0.0,1.0,0.8091603053435114,0.0,0.0,0.0,0.3333333333333333,0.0
0.7499999999999999,0.0,0.6666666666666667,0.6226415094339622,0.5342465753424657,0.0,1.0,0.6106870229007634,0.0,0.12903225806451613,0.0,0.0,0.0
0.6458333333333334,1.0,1.0,0.2924528301886792,0.30136986301369856,0.0,1.0,0.5343511450381678,1.0,0.4516129032258064,0.5,0.3333333333333333,1.0
0.45833333333333337,0.0,0.6666666666666667,0.4339622641509434,0.4155251141552511,0.0,1.0,0.5419847328244275,0.0,0.24193548387096775,0.0,0.3333333333333333,0.0
0.39583333333333337,1.0,0.3333333333333333,0.339622641509434,0.27168949771689493,0.0,1.0,0.8320610687022899,0.0,0.03225806451612903,0.5,0.0,0.0
0.6041666666666666,1.0,1.0,0.5283018867924528,0.32876712328767127,0.0,1.0,0.30534351145038163,1.0,0.12903225806451613,0.0,0.0,1.0
0.33333333333333337,1.0,1.0,0.09433962264150952,0.1872146118721461,0.0,1.0,0.5877862595419846,1.0,0.4838709677419355,0.5,0.0,0.0
0.4999999999999999,0.0,1.0,0.339622641509434,0.3150684931506849,0.0,1.0,0.5496183206106869,0.0,0.06451612903225806,0.5,0.0,0.0
0.20833333333333337,1.0,0.6666666666666667,0.4339622641509434,0.44520547945205474,0.0,1.0,0.847328244274809,0.0,0.0,0.0,0.0,0.0
0.8124999999999999,1.0,0.6666666666666667,0.8113207547169811,0.33789954337899536,1.0,1.0,0.6030534351145037,1.0,0.25806451612903225,0.5,0.0,1.0
0.47916666666666663,1.0,0.3333333333333333,0.24528301886792458,0.45433789954337894,0.0,0.0,0.7709923664122137,0.0,0.03225806451612903,0.0,0.0,0.0
0.3125,1.0,0.6666666666666667,0.4339622641509434,0.2488584474885845,0.0,1.0,0.8320610687022899,0.0,0.0,0.0,0.0,0.0
0.375,1.0,0.6666666666666667,0.41509433962264153,0.29908675799086754,0.0,1.0,0.648854961832061,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.0,0.6666666666666667,0.3207547169811321,0.2054794520547945,0.0,1.0,0.33587786259541985,0.0,0.0,0.0,0.0,0.4335548172757475
0.4999999999999999,0.0,1.0,0.41509433962264153,0.24657534246575336,0.0,1.0,0.6793893129770993,0.0,0.0,0.0,0.0,0.0
0.45833333333333337,0.0,0.6666666666666667,0.339622641509434,0.2968036529680365,0.0,1.0,0.5954198473282443,0.0,0.08064516129032258,0.0,0.0,0.0
0.7708333333333334,1.0,1.0,0.24528301886792458,0.4018264840182649,0.0,1.0,0.6106870229007634,0.0,0.06451612903225806,0.5,0.0,0.0
0.6874999999999999,0.0,1.0,0.6226415094339622,0.0867579908675799,0.0,1.0,0.564885496183206,0.0,1.0,1.0,1.0,1.0
0.6874999999999999,1.0,0.6666666666666667,0.339622641509434,0.2397260273972603,0.0,0.0,0.5725190839694655,0.0,0.2903225806451613,0.5,1.0,1.0
0.3125,0.0,0.6666666666666667,0.1320754716981133,0.034246575342465724,0.0,0.0,0.7938931297709922,0.0,0.0967741935483871,0.5,0.0,0.0
0.7083333333333334,0.0,0.6666666666666667,0.3867924528301888,0.2876712328767123,0.0,1.0,0.7709923664122137,0.0,0.0,0.0,0.0,0.0
0.47916666666666663,1.0,1.0,0.3207547169811321,0.2945205479452055,0.0,0.0,0.6870229007633587,1.0,0.0,0.0,0.3333333333333333,1.0
0.6249999999999999,1.0,1.0,0.15094339622641517,0.2579908675799087,0.0,1.0,0.5419847328244275,1.0,0.1935483870967742,0.5,0.3333333333333333,1.0
0.6458333333333334,0.0,1.0,0.5283018867924528,0.30136986301369856,0.0,1.0,0.6564885496183205,0.0,0.41935483870967744,0.5,0.6666666666666666,1.0
0.47916666666666663,1.0,0.3333333333333333,0.37735849056603776,0.17123287671232873,0.0,0.0,0.6641221374045801,0.0,0.12903225806451613,0.0,0.3333333333333333,0.0
0.39583333333333337,1.0,1.0,0.26415094339622647,0.21917808219178087,0.0,1.0,0.8778625954198472,0.0,0.0,0.0,0.0,0.0
0.33333333333333337,1.0,1.0,0.19811320754716977,0.3059360730593607,0.0,1.0,0.8702290076335878,0.0,0.0,0.0,0.0,0.0
0.10416666666666663,1.0,0.0,0.2264150943396227,0.1278538812785388,0.0,1.0,0.7862595419847328,0.0,0.0,0.0,0.0,0.0
0.5833333333333334,0.0,1.0,0.3207547169811321,0.4041095890410959,0.0,1.0,0.6717557251908396,0.0,0.0,0.0,0.3333333333333333,0.0
0.8749999999999999,0.0,0.6666666666666667,0.15094339622641517,0.31735159817351594,1.0,1.0,0.45038167938931295,0.0,0.0,0.0,0.3333333333333333,0.0
0.41666666666666663,1.0,0.6666666666666667,0.24528301886792458,0.1415525114155251,0.0,0.0,0.5190839694656487,0.0,0.3225806451612903,0.5,1.0,1.0
0.5208333333333334,1.0,0.3333333333333333,0.1320754716981133,0.41780821917808214,0.0,0.0,0.648854961832061,0.0,0.0,0.0,0.0,1.0
0.6249999999999999,1.0,1.0,0.4339622641509434,0.11643835616438353,0.0,0.0,0.6946564885496184,1.0,0.0,0.0,0.3333333333333333,1.0
0.5833333333333334,1.0,0.6666666666666667,0.3207547169811321,0.23515981735159813,0.0,1.0,0.6030534351145037,0.0,0.06451612903225806,0.5,0.3333333333333333,1.0
0.6666666666666666,1.0,1.0,0.24528301886792458,0.3059360730593607,0.0,0.0,0.5267175572519084,1.0,0.5806451612903226,0.5,0.3333333333333333,1.0
0.20833333333333337,1.0,1.0,0.2264150943396227,0.2123287671232877,0.0,0.0,0.5267175572519084,0.0,0.1935483870967742,0.5,0.0,1.0
0.6666666666666666,0.0,1.0,0.48113207547169823,0.4132420091324201,0.0,1.0,0.5725190839694655,1.0,0.16129032258064516,0.5,0.0,1.0
0.5624999999999999,1.0,1.0,0.2924528301886792,0.28082191780821913,1.0,1.0,0.5572519083969466,1.0,0.1935483870967742,0.5,0.3333333333333333,0.0
0.47916666666666663,1.0,0.0,0.2264150943396227,0.136986301369863,0.0,1.0,0.9083969465648855,0.0,0.0,0.5,0.0,0.75
0.29166666666666663,0.0,1.0,0.3584905660377359,0.49086757990867574,1.0,1.0,0.49618320610687017,1.0,0.4838709677419355,0.5,0.0,1.0
0.6874999999999999,0.0,0.6666666666666667,0.339622641509434,0.3127853881278539,0.0,0.0,0.1984732824427481,0.0,0.1935483870967742,0.5,0.3333333333333333,1.0
0.25,1.0,0.3333333333333333,0.3867924528301888,0.17579908675799089,0.0,0.0,0.46564885496183195,0.0,0.0,0.5,0.0,0.75
0.6041666666666666,1.0,0.6666666666666667,0.4339622641509434,0.1940639269406393,1.0,1.0,0.7175572519083969,0.0,0.0,0.0,0.0,0.0
0.125,0.0,1.0,0.41509433962264153,0.13013698630136988,0.0,0.0,0.847328244274809,0.0,0.2258064516129032,0.0,0.0,0.0
0.7083333333333334,1.0,1.0,0.339622641509434,0.46575342465753417,1.0,1.0,0.46564885496183195,1.0,0.2903225806451613,0.0,1.0,1.0
0.7499999999999999,1.0,1.0,0.3867924528301888,0.29223744292237447,0.0,1.0,0.4274809160305343,0.0,0.4516129032258064,0.5,0.3333333333333333,1.0
0.39583333333333337,1.0,1.0,0.339622641509434,0.2968036529680365,1.0,1.0,0.6030534351145037,1.0,0.0,0.0,0.6666666666666666,1.0
0.7083333333333334,0.0,1.0,0.5283018867924528,0.6415525114155252,0.0,1.0,0.6335877862595419,0.0,0.6451612903225806,0.5,1.0,1.0
0.45833333333333337,1.0,0.6666666666666667,0.05660377358490576,0.21917808219178087,0.0,0.0,0.5496183206106869,1.0,0.1935483870967742,0.5,0.0,0.0
0.5416666666666666,1.0,1.0,0.4339622641509434,0.20776255707762553,0.0,0.0,0.30534351145038163,1.0,0.9032258064516128,1.0,0.0,1.0
0.7499999999999999,1.0,0.0,0.41509433962264153,0.35616438356164376,1.0,1.0,0.7862595419847328,0.0,0.2258064516129032,0.5,0.3333333333333333,0.0
0.33333333333333337,0.0,0.3333333333333333,0.339622641509434,0.24657534246575336,0.0,1.0,0.7938931297709922,0.0,0.0967741935483871,0.5,0.0,0.0
0.5624999999999999,0.0,1.0,1.0,0.3698630136986301,1.0,1.0,0.4732824427480916,1.0,0.6451612903225806,1.0,0.6666666666666666,1.0
0.5208333333333334,1.0,1.0,0.15094339622641517,0.2579908675799087,0.0,0.0,0.41984732824427473,1.0,0.4516129032258064,0.5,0.3333333333333333,1.0
0.3125,1.0,0.3333333333333333,0.24528301886792458,0.2146118721461187,0.0,0.0,0.7557251908396946,0.0,0.0,0.0,0.0,0.0
0.6874999999999999,0.0,1.0,0.28301886792452835,0.18949771689497713,0.0,0.0,0.7022900763358778,0.0,0.0,0.0,0.0,0.0
0.5208333333333334,1.0,0.6666666666666667,0.24528301886792458,0.30136986301369856,0.0,1.0,0.5801526717557252,0.0,0.06451612903225806,0.5,0.0,1.0
0.45833333333333337,1.0,0.6666666666666667,0.0,0.2305936073059361,0.0,0.0,0.6335877862595419,1.0,0.0,0.0,0.3333333333333333,1.0
0.0,1.0,0.3333333333333333,0.339622641509434,0.1780821917808219,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0
0.45833333333333337,1.0,1.0,0.4339622641509434,0.30821917808219174,0.0,1.0,0.8778625954198472,1.0,0.0,0.0,0.0,0.0
0.29166666666666663,0.0,0.6666666666666667,0.26415094339622647,0.19863013698630133,0.0,0.0,0.7175572519083969,0.0,0.03225806451612903,0.5,0.0,0.0
0.5416666666666666,0.0,0.3333333333333333,0.3867924528301888,0.28310502283105016,0.0,1.0,0.6870229007633587,0.0,0.2258064516129032,0.5,0.0,0.0
0.8541666666666666,1.0,1.0,0.48113207547169823,0.1095890410958904,0.0,0.0,0.4122137404580152,1.0,0.41935483870967744,1.0,0.0,1.0
0.6874999999999999,1.0,0.3333333333333333,0.24528301886792458,0.35388127853881274,0.0,1.0,0.2442748091603053,0.0,0.2258064516129032,0.5,0.3333333333333333,1.0
0.125,1.0,1.0,0.24528301886792458,0.1643835616438356,0.0,0.0,0.45038167938931295,1.0,0.25806451612903225,0.5,0.0,1.0
0.45833333333333337,1.0,0.6666666666666667,0.2924528301886792,0.27168949771689493,1.0,1.0,0.7251908396946564,0.0,0.3870967741935484,0.5,0.0,0.0
0.6249999999999999,1.0,0.3333333333333333,0.4339622641509434,0.21689497716894973,0.0,0.0,0.7099236641221373,1.0,0.0,0.0,0.0,0.0
0.6249999999999999,1.0,0.0,0.7169811320754716,0.3698630136986301,0.0,1.0,0.6717557251908396,0.0,0.03225806451612903,0.5,0.0,1.0
0.47916666666666663,1.0,0.3333333333333333,0.3207547169811321,0.18036529680365293,1.0,0.0,0.8625954198473281,0.0,0.0,0.0,0.0,0.0
0.7291666666666666,1.0,0.6666666666666667,0.2924528301886792,0.41780821917808214,0.0,0.0,0.4580152671755725,1.0,0.2903225806451613,0.5,0.0,1.0
0.6041666666666666,1.0,0.6666666666666667,0.10377358490566047,0.2602739726027397,0.0,1.0,0.6335877862595419,1.0,0.0967741935483871,0.5,0.0,1.0
0.375,1.0,0.6666666666666667,0.1320754716981133,0.2671232876712329,0.0,0.0,0.6183206106870228,0.0,0.0,0.0,0.0,0.0
0.5833333333333334,1.0,1.0,0.669811320754717,0.37214611872146114,1.0,1.0,0.4045801526717556,0.0,0.16129032258064516,0.5,1.0,1.0
0.25,1.0,0.6666666666666667,0.16981132075471705,0.28310502283105016,0.0,0.0,0.8244274809160305,0.0,0.0,0.0,0.0,0.0
0.33333333333333337,1.0,0.3333333333333333,0.3207547169811321,0.4155251141552511,0.0,1.0,0.7557251908396946,0.0,0.0,0.0,0.0,0.0
0.6458333333333334,0.0,0.6666666666666667,0.07547169811320764,0.4383561643835617,0.0,0.0,0.6793893129770993,0.0,0.0,0.0,0.3333333333333333,0.0
0.47916666666666663,1.0,0.0,0.5471698113207547,0.39269406392694056,1.0,0.0,0.816793893129771,0.0,0.1935483870967742,0.5,0.0,1.0
0.27083333333333337,0.0,1.0,0.07547169811320764,0.31735159817351594,0.0,1.0,0.3893129770992366,0.0,0.0967741935483871,0.5,0.0,0.0
0.7916666666666666,0.0,0.6666666666666667,0.19811320754716977,0.9999999999999998,0.0,1.0,0.6793893129770993,0.0,0.25806451612903225,0.5,0.0,1.0
0.5416666666666666,1.0,1.0,0.6226415094339622,0.37214611872146114,0.0,1.0,0.564885496183206,1.0,0.12903225806451613,0.5,0.3333333333333333,1.0
0.7291666666666666,1.0,1.0,0.24528301886792458,0.27397260273972607,0.0,1.0,0.19083969465648853,1.0,0.3548387096774194,1.0,0.3333333333333333,0.0
0.8541666666666666,1.0,1.0,0.339622641509434,0.44748858447488576,0.0,1.0,0.2900763358778625,0.0,0.3870967741935484,0.5,1.0,0.0
0.45833333333333337,1.0,1.0,0.4339622641509434,0.3949771689497717,0.0,0.0,0.7786259541984731,1.0,0.25806451612903225,0.0,0.0,1.0
0.6041666666666666,1.0,1.0,0.2924528301886792,0.3972602739726027,0.0,1.0,0.763358778625954,0.0,0.0,0.0,0.6666666666666666,1.0
0.6458333333333334,1.0,1.0,0.4339622641509434,0.38127853881278534,0.0,1.0,0.7557251908396946,0.0,0.1935483870967742,0.5,0.6666666666666666,1.0
0.8124999999999999,1.0,0.6666666666666667,0.2264150943396227,0.34474885844748854,0.0,0.0,0.6106870229007634,0.0,0.16129032258064516,0.0,0.3333333333333333,1.0
0.35416666666666663,1.0,0.3333333333333333,0.0660377358490567,0.16210045662100453,1.0,0.0,0.648854961832061,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,1.0,0.2924528301886792,0.4063926940639269,0.0,1.0,0.6946564885496184,1.0,0.0,0.0,1.0,0.0
0.5208333333333334,0.0,0.6666666666666667,0.15094339622641517,0.2009132420091324,0.0,0.0,0.6641221374045801,0.0,0.25806451612903225,0.5,0.0,0.0
0.6041666666666666,0.0,1.0,0.05660377358490576,0.2785388127853881,0.0,1.0,0.3893129770992366,0.0,0.16129032258064516,0.5,0.0,0.0
0.39583333333333337,1.0,0.6666666666666667,0.28301886792452835,0.2945205479452055,1.0,0.0,0.7938931297709922,0.0,0.0,0.0,0.6666666666666666,0.0
0.5833333333333334,1.0,1.0,0.3584905660377359,0.18493150684931509,0.0,0.0,0.7404580152671755,1.0,0.0,0.0,0.0,1.0
0.47916666666666663,1.0,0.6666666666666667,0.41509433962264153,0.2214611872146119,0.0,0.0,0.7480916030534351,0.0,0.0,0.0,0.22408026755852842,0.0
0.5208333333333334,0.0,0.3333333333333333,0.3584905660377359,0.3698630136986301,1.0,1.0,0.6717557251908396,1.0,0.0,0.0,0.3333333333333333,0.0
0.125,1.0,1.0,0.30188679245283023,0.35616438356164376,0.0,1.0,0.648854961832061,1.0,0.0,0.0,0.0,1.0
0.33333333333333337,0.0,0.3333333333333333,0.16981132075471705,0.0776255707762557,0.0,0.0,0.5114503816793893,0.0,0.0,0.5,0.0,0.0
0.8541666666666666,1.0,0.6666666666666667,0.6226415094339622,0.32648401826484014,0.0,0.0,0.3129770992366412,1.0,0.46774193548387094,0.5,0.3333333333333333,1.0
0.4999999999999999,1.0,1.0,0.4528301886792453,0.22831050228310495,0.0,1.0,0.30534351145038163,1.0,0.0,0.0,0.0,1.0
0.6249999999999999,0.0,1.0,0.7547169811320754,0.28082191780821913,0.0,0.0,0.5496183206106869,1.0,0.0,0.5,0.0,0.0
0.6874999999999999,0.0,1.0,0.4339622641509434,0.6118721461187213,0.0,1.0,0.6564885496183205,0.0,0.1935483870967742,0.5,0.0,0.0
0.7291666666666666,1.0,1.0,0.48113207547169823,0.1963470319634703,0.0,1.0,0.46564885496183195,0.0,0.3225806451612903,0.5,0.6666666666666666,0.75
0.5833333333333334,1.0,1.0,0.5471698113207547,0.33789954337899536,0.0,0.0,0.1297709923664122,1.0,0.1935483870967742,0.5,0.3333333333333333,1.0
0.47916666666666663,1.0,1.0,0.1320754716981133,0.24429223744292233,1.0,0.0,0.5801526717557252,0.0,0.016129032258064516,0.0,1.0,1.0
